temperature;soilMoisture;precipitation;ndvi;evatrasporation;Level
NULL;4.123;0;NULL;NULL;557.401
NULL;3.876;0;NULL;NULL;517.96
NULL;4.694;0;NULL;NULL;509.478
NULL;2.766;0;NULL;NULL;496.044
NULL;4.634;0;NULL;NULL;538.617
NULL;4.094;0;NULL;NULL;534.308
NULL;4.076;0;NULL;NULL;540.265
NULL;4.21;0;NULL;NULL;556.862
NULL;4.026;0;NULL;NULL;514.083
NULL;4.639;0;NULL;NULL;594.154
NULL;4.165;0;NULL;NULL;508.379
NULL;4.102;0;NULL;NULL;542.768
NULL;5.585;0;NULL;NULL;507.107
NULL;4.127;0;NULL;NULL;557.125
NULL;3.949;0;NULL;NULL;517.538
NULL;4.179;0;NULL;NULL;509.146
NULL;2.759;0;NULL;NULL;495.976
NULL;6.662;18.255;NULL;NULL;539.491
NULL;4.074;0;NULL;NULL;533.957
NULL;4.069;0;NULL;NULL;540.088
NULL;4.206;0;NULL;NULL;556.414
NULL;3.964;0;NULL;NULL;514.039
NULL;4.623;0;NULL;NULL;593.471
NULL;3.993;0;NULL;NULL;508.461
NULL;4.081;0;NULL;NULL;542.567
NULL;5.968;0;NULL;NULL;508.742
NULL;4.123;0;NULL;NULL;556.84
NULL;3.899;0;NULL;NULL;517.121
NULL;4.747;17.8;NULL;NULL;508.874
NULL;2.735;0;NULL;NULL;495.907
NULL;5.838;0;NULL;NULL;543.118
NULL;4.061;0;NULL;NULL;533.577
NULL;4.046;0;NULL;NULL;539.889
NULL;4.197;0;NULL;NULL;555.959
NULL;3.818;0;NULL;NULL;513.974
NULL;4.596;0;NULL;NULL;592.788
NULL;4;0;NULL;NULL;508.519
NULL;4.075;0;NULL;NULL;542.34
NULL;4.919;0;NULL;NULL;511.881
NULL;4.131;0;NULL;NULL;556.549
NULL;3.769;0;NULL;NULL;516.725
NULL;5.063;0;NULL;NULL;509.081
NULL;2.67;0;NULL;NULL;495.837
14.331;5.113;0;NULL;134;547.292
14.589;4.134;0;NULL;118;533.168
14.629;4.036;0;NULL;105;539.663
14.427;4.179;0;NULL;;555.497
NULL;3.644;2.846;NULL;99;513.88
NULL;4.687;5.235;NULL;78;592.096
14.55;4.392;11.546;NULL;114;508.558
14.503;4.079;0;NULL;94;542.087
14.407;4.6;0;NULL;104;514.86
14.555;4.135;0;NULL;94;556.255
14.584;3.704;0;NULL;83;516.331
14.415;5.044;0;NULL;85;509.95
14.588;2.532;0;NULL;108;495.773
NULL;2.926;0;NULL;NULL;523.283
NULL;2.338;0;NULL;NULL;536.035
NULL;2.261;0;NULL;NULL;512.023
NULL;2.068;0;NULL;NULL;514.272
NULL;2.018;0;NULL;NULL;511.323
NULL;2.406;0;NULL;NULL;526.176
NULL;2.48;0;NULL;NULL;513.185
NULL;2.399;0;NULL;NULL;512.676
NULL;3.554;0;NULL;NULL;553.593
NULL;2.465;0;NULL;NULL;515.531
NULL;1.874;0;NULL;NULL;507.639
NULL;1.785;0;NULL;NULL;499.646
NULL;1.926;0;NULL;NULL;496.511
NULL;2.403;0;NULL;NULL;520.376
NULL;2.789;0;NULL;NULL;531.847
NULL;2.135;0;NULL;NULL;510.188
NULL;2.154;0;NULL;NULL;512.051
NULL;2.146;0;NULL;NULL;508.948
NULL;3.054;0;NULL;NULL;522.877
NULL;2.198;0;NULL;NULL;511.15
NULL;2.117;0;NULL;NULL;510.119
NULL;2.769;0;NULL;NULL;545.503
NULL;2.417;0;NULL;NULL;513.12
NULL;1.599;0;NULL;NULL;505.776
NULL;1.621;0;NULL;NULL;499.157
NULL;1.398;0;NULL;NULL;496.158
NULL;2.303;0;NULL;NULL;520.075
NULL;2.778;0;NULL;NULL;531.428
15.629;2.138;0;3.479;70;509.999
NULL;2.267;0;NULL;NULL;511.823
NULL;2.249;0;NULL;NULL;508.706
NULL;3.087;0;NULL;NULL;522.547
15.489;2.219;0;4.110;104;510.943
NULL;2.097;0;NULL;NULL;509.856
NULL;2.681;0;NULL;NULL;544.675
NULL;2.409;0;NULL;NULL;512.874
15.617;1.602;0;4.349;139;505.584
NULL;1.509;0;NULL;NULL;499.108
NULL;1.302;0;NULL;NULL;496.12
15.581;2.188;0;3.579;157;519.779
15.706;2.818;0;3.338;135;531.016
NULL;2.053;0;NULL;NULL;509.814
15.65;2.112;0;3.405;168;511.598
NULL;2.284;0;3.976;156;508.468
NULL;3.398;0.109;4.410;181;522.223
NULL;2.363;0;NULL;NULL;510.739
15.566;1.988;0;4.071;159;509.597
15.364;2.836;0;4.194;165;543.861
15.413;2.401;0;4.774;151;512.632
NULL;1.599;0;NULL;NULL;505.396
15.76;1.516;0;3.446;160;499.058
15.73;1.289;0;3.989;114;496.082
NULL;2.146;0;NULL;NULL;519.486
NULL;2.771;0;NULL;NULL;530.614
NULL;1.859;0;NULL;NULL;509.631
NULL;1.969;0;NULL;NULL;511.377
NULL;2.143;0;NULL;NULL;508.234
NULL;3.387;0.109;NULL;NULL;521.908
NULL;2.328;0;NULL;NULL;510.538
NULL;1.894;0;NULL;NULL;509.342
NULL;2.979;0;NULL;NULL;543.064
NULL;2.325;0;NULL;NULL;512.392
NULL;1.633;0;NULL;NULL;505.208
NULL;1.559;0;NULL;NULL;499.008
NULL;1.297;0;NULL;NULL;496.048
NULL;2.209;0;NULL;NULL;519.198
NULL;2.697;0;NULL;NULL;530.219
NULL;1.807;0;NULL;NULL;509.45
NULL;1.929;0;NULL;NULL;511.159
NULL;2.048;0;NULL;NULL;508.002
NULL;3.055;0.109;NULL;NULL;521.6
NULL;2.188;0;NULL;NULL;510.339
NULL;1.73;0;NULL;NULL;509.091
NULL;2.977;0;NULL;NULL;542.284
NULL;2.217;0;NULL;NULL;512.157
NULL;1.702;0;NULL;NULL;505.024
NULL;1.586;0;NULL;NULL;498.958
NULL;1.288;0;NULL;NULL;496.014
NULL;2.282;0;NULL;NULL;518.914
NULL;2.618;0;NULL;NULL;529.831
NULL;1.809;0;NULL;NULL;509.272
NULL;1.938;0;NULL;NULL;510.947
NULL;1.925;0;NULL;NULL;507.773
NULL;2.967;0.109;NULL;NULL;521.292
NULL;2.138;0;NULL;NULL;510.144
NULL;1.623;0;NULL;NULL;508.845
NULL;3;0;NULL;NULL;541.523
NULL;2.14;0;NULL;NULL;511.925
NULL;1.817;0;NULL;NULL;504.842
NULL;1.586;0;NULL;NULL;498.908
NULL;1.295;0;NULL;NULL;495.98
NULL;2.36;0;NULL;NULL;518.634
NULL;2.583;0;NULL;NULL;529.448
NULL;1.724;0;NULL;NULL;509.096
NULL;1.939;0;NULL;NULL;510.738
NULL;1.853;0;NULL;NULL;507.548
NULL;3.101;0;NULL;NULL;520.987
NULL;2.361;0;NULL;NULL;509.95
NULL;1.546;0;NULL;NULL;508.603
NULL;3;0;NULL;NULL;540.778
NULL;2.123;0;NULL;NULL;511.695
NULL;1.782;0.202;NULL;NULL;504.66
NULL;1.578;0;NULL;NULL;498.86
NULL;1.336;0;NULL;NULL;495.947
NULL;2.406;0;NULL;NULL;518.359
NULL;2.611;0;NULL;NULL;529.071
NULL;1.603;0;NULL;NULL;508.925
NULL;1.913;0;NULL;NULL;510.532
NULL;1.964;0;NULL;NULL;507.326
NULL;3.327;0;NULL;NULL;520.688
NULL;2.401;0;NULL;NULL;509.76
NULL;1.743;0;NULL;NULL;508.365
NULL;2.907;0;NULL;NULL;540.049
NULL;2.134;0;NULL;NULL;511.469
NULL;1.728;0.111;NULL;NULL;504.479
NULL;1.551;0;NULL;NULL;498.814
NULL;1.39;0;NULL;NULL;495.913
NULL;2.325;0;NULL;NULL;518.09
NULL;2.721;0;NULL;NULL;528.7
NULL;1.559;0;NULL;NULL;508.756
NULL;1.914;0;NULL;NULL;510.329
NULL;2.201;0;NULL;NULL;507.106
NULL;3.296;0;NULL;NULL;520.397
NULL;2.274;0;NULL;NULL;509.572
NULL;2.273;0;NULL;NULL;508.131
NULL;2.822;0;NULL;NULL;539.334
NULL;2.173;0;NULL;NULL;511.246
NULL;1.675;0;NULL;NULL;504.301
NULL;1.491;0;NULL;NULL;498.769
NULL;1.53;0;NULL;NULL;495.879
NULL;2.105;0;NULL;NULL;517.827
NULL;2.812;0;NULL;NULL;528.338
15.722;1.587;0;NULL;131;508.591
NULL;1.957;0;NULL;NULL;510.128
NULL;2.215;0;NULL;NULL;506.89
NULL;3.164;0;NULL;NULL;520.112
15.676;2.08;0;NULL;80;509.387
NULL;2.467;0;NULL;NULL;507.9
NULL;2.759;0;NULL;NULL;538.631
NULL;2.21;0;NULL;NULL;511.029
15.726;1.621;0;NULL;137;504.123
NULL;1.47;0;NULL;NULL;498.723
NULL;1.662;0;NULL;NULL;495.845
NULL;3.112;0;NULL;NULL;522.933
NULL;2.227;0;NULL;NULL;535.531
NULL;2.221;0;NULL;NULL;511.805
NULL;2.087;0;NULL;NULL;514.008
NULL;2.048;0;NULL;NULL;511.042
NULL;2.501;0;NULL;NULL;525.78
NULL;2.557;0;NULL;NULL;512.946
NULL;2.19;0;NULL;NULL;512.375
NULL;3.439;0;NULL;NULL;552.643
NULL;2.454;0;NULL;NULL;515.247
NULL;1.822;0;NULL;NULL;507.419
NULL;1.735;0;NULL;NULL;499.584
NULL;1.907;0;NULL;NULL;496.469
15.495;2.125;0;NULL;135;517.568
15.54;2.821;0;NULL;149;527.984
NULL;1.614;0;NULL;NULL;508.428
15.617;2.011;0;NULL;195;509.93
NULL;2.092;0;NULL;150;506.678
NULL;2.881;0.344;NULL;150;519.831
NULL;1.936;0;NULL;NULL;509.204
15.481;2.306;0;NULL;144;507.673
15.371;2.741;0;NULL;195;537.941
15.424;2.234;0;NULL;173;510.816
NULL;1.703;0.001;NULL;NULL;503.946
15.511;1.49;0;NULL;128;498.677
16;1.873;0;NULL;92;495.812
NULL;2.232;0;NULL;NULL;517.312
NULL;2.799;0;NULL;NULL;527.636
NULL;1.597;0;NULL;NULL;508.268
NULL;2.04;0;NULL;NULL;509.736
NULL;2.009;0;NULL;NULL;506.468
NULL;2.609;0;NULL;NULL;519.553
NULL;2.185;0;NULL;NULL;509.024
NULL;2.255;0;NULL;NULL;507.449
NULL;2.747;0;NULL;NULL;537.264
NULL;2.24;0;NULL;NULL;510.606
NULL;1.918;0;NULL;NULL;503.77
NULL;1.524;0;NULL;NULL;498.631
NULL;1.91;0;NULL;NULL;495.782
NULL;2.32;0;NULL;NULL;517.06
NULL;2.862;0;NULL;NULL;527.295
NULL;1.593;0;NULL;NULL;508.109
NULL;2.062;0;NULL;NULL;509.544
NULL;1.945;0;NULL;NULL;506.263
NULL;2.328;0;NULL;NULL;519.275
NULL;2.392;0;NULL;NULL;508.848
NULL;2.215;0;NULL;NULL;507.228
NULL;2.775;0;NULL;NULL;536.599
NULL;2.208;0;NULL;NULL;510.399
NULL;1.921;0;NULL;NULL;503.596
NULL;1.502;0;NULL;NULL;498.586
NULL;1.636;0;NULL;NULL;495.753
NULL;2.385;0;NULL;NULL;516.812
NULL;2.835;0;NULL;NULL;526.959
NULL;1.633;0;NULL;NULL;507.953
NULL;2.101;0;NULL;NULL;509.355
NULL;1.932;0;NULL;NULL;506.062
NULL;2.086;0;NULL;NULL;519
NULL;2.274;0;NULL;NULL;508.677
NULL;2.129;0;NULL;NULL;507.01
NULL;2.711;0;NULL;NULL;535.949
NULL;2.164;0;NULL;NULL;510.195
NULL;1.82;0;NULL;NULL;503.423
NULL;1.454;0;NULL;NULL;498.542
NULL;1.459;0;NULL;NULL;495.728
NULL;2.371;0;NULL;NULL;516.567
NULL;2.763;0;NULL;NULL;526.631
NULL;1.713;0;NULL;NULL;507.799
NULL;2.057;0;NULL;NULL;509.168
NULL;1.96;0;NULL;NULL;505.863
NULL;2.09;0;NULL;NULL;518.727
NULL;2.163;1.695;NULL;NULL;508.507
NULL;2.212;0;NULL;NULL;506.795
NULL;2.665;0;NULL;NULL;535.311
NULL;2.176;0;NULL;NULL;509.994
NULL;1.777;0;NULL;NULL;503.251
NULL;1.465;0;NULL;NULL;498.5
NULL;1.462;0;NULL;NULL;495.699
NULL;2.596;0;NULL;NULL;516.327
NULL;2.68;0;NULL;NULL;526.31
NULL;1.814;0;NULL;NULL;507.647
NULL;2.028;0;NULL;NULL;508.986
NULL;1.993;0;NULL;NULL;505.667
NULL;2.195;0;NULL;NULL;518.457
NULL;2.061;0;NULL;NULL;508.341
NULL;2.159;0;NULL;NULL;506.584
NULL;2.649;0;NULL;NULL;534.683
NULL;2.185;0;NULL;NULL;509.796
NULL;1.751;0;NULL;NULL;503.082
NULL;1.513;0;NULL;NULL;498.459
NULL;1.629;0;NULL;NULL;495.67
NULL;2.696;0;NULL;NULL;516.092
NULL;2.579;0;NULL;NULL;525.994
NULL;1.928;0;NULL;NULL;507.496
NULL;2.028;0;NULL;NULL;508.807
NULL;2;0;NULL;NULL;505.473
NULL;2.261;0;NULL;NULL;518.191
NULL;2.153;0;NULL;NULL;508.176
NULL;1.964;0;NULL;NULL;506.378
NULL;2.68;0;NULL;NULL;534.069
NULL;2.17;0;NULL;NULL;509.601
NULL;1.761;0;NULL;NULL;502.914
NULL;1.565;0;NULL;NULL;498.417
NULL;1.591;0;NULL;NULL;495.64
NULL;2.571;0;NULL;NULL;515.864
NULL;2.569;0;NULL;NULL;525.682
15.414;2.015;0;4.139;115;507.349
NULL;2.041;0;NULL;NULL;508.632
NULL;1.99;0;NULL;NULL;505.282
NULL;2.358;0;NULL;NULL;517.932
15.576;2.331;0;3.716;120;508.014
NULL;1.823;0;NULL;NULL;506.174
NULL;2.686;0;NULL;NULL;533.466
NULL;2.148;0;NULL;NULL;509.408
15.58;1.735;0;4.489;157;502.746
NULL;1.619;0;NULL;NULL;498.376
NULL;1.499;0;NULL;NULL;495.611
15.672;2.458;0;2.954;125;515.64
15.481;2.5;0;3.485;99;525.374
NULL;2.067;0;NULL;NULL;507.202
15.565;2.02;0;4.251;165;508.458
NULL;1.974;0;4.147;171;505.093
NULL;2.525;0;4.015;200;517.679
NULL;2.394;0;NULL;NULL;507.853
15.47;1.767;0;3.364;127;505.975
15.443;2.62;0;4.628;169;532.874
15.537;2.137;0;4.007;189;509.217
NULL;1.701;0;NULL;NULL;502.583
15.673;1.634;0;4.809;205;498.335
15.651;1.504;0;4.135;118;495.582
NULL;2.251;0;NULL;NULL;515.418
NULL;2.322;0;NULL;NULL;525.07
NULL;2.056;0;NULL;NULL;507.058
NULL;1.974;0;NULL;NULL;508.288
NULL;1.95;0;NULL;NULL;504.907
NULL;2.49;0;NULL;NULL;517.43
NULL;2.574;0;NULL;NULL;507.695
NULL;1.701;0;NULL;NULL;505.778
NULL;2.577;0;NULL;NULL;532.293
NULL;2.175;0;NULL;NULL;509.029
NULL;1.722;0;NULL;NULL;502.422
NULL;1.602;0;NULL;NULL;498.293
NULL;1.512;0;NULL;NULL;495.553
NULL;3.27;0;NULL;NULL;522.593
NULL;2.471;0;NULL;NULL;535.036
15.463;2.072;0;NULL;133;511.59
NULL;2.115;0;NULL;NULL;513.748
NULL;2.143;0;NULL;NULL;510.766
NULL;2.518;0;NULL;NULL;525.389
15.528;2.553;0;NULL;196;512.71
NULL;2.022;0;NULL;NULL;512.078
NULL;3.292;0;NULL;NULL;551.706
NULL;2.435;0;NULL;NULL;514.967
15.593;1.839;0;NULL;110;507.203
NULL;1.669;0;NULL;NULL;499.53
NULL;1.911;0;NULL;NULL;496.426
NULL;2.059;0;NULL;NULL;515.199
NULL;2.204;0;NULL;NULL;524.771
NULL;1.958;0;NULL;NULL;506.917
NULL;1.924;0;NULL;NULL;508.119
NULL;1.918;0;NULL;NULL;504.722
NULL;2.484;0;NULL;NULL;517.185
NULL;2.595;0;NULL;NULL;507.54
NULL;1.634;0;NULL;NULL;505.583
NULL;2.604;0;NULL;NULL;531.724
NULL;2.193;0;NULL;NULL;508.847
NULL;1.691;0;NULL;NULL;502.261
NULL;1.53;0;NULL;NULL;498.252
NULL;1.479;0;NULL;NULL;495.527
NULL;2.019;0;NULL;NULL;514.983
NULL;2.153;0;NULL;NULL;524.477
NULL;1.821;0;NULL;NULL;506.778
NULL;1.805;0;NULL;NULL;507.954
NULL;1.896;0;NULL;NULL;504.537
NULL;2.595;0;NULL;NULL;516.944
NULL;2.852;0;NULL;NULL;507.387
NULL;1.666;0;NULL;NULL;505.391
NULL;2.621;0;NULL;NULL;531.164
NULL;2.157;0;NULL;NULL;508.668
NULL;1.626;0;NULL;NULL;502.103
NULL;1.547;0;NULL;NULL;498.212
NULL;1.379;0;NULL;NULL;495.502
15.431;3.455;0;NULL;174;522.26
15.639;2.701;0;NULL;149;534.55
NULL;1.972;0;NULL;NULL;511.379
15.746;2.128;0;NULL;135;513.493
NULL;2.155;0;NULL;126;510.495
NULL;2.501;0;NULL;221;525.006
NULL;2.54;0;NULL;NULL;512.477
15.499;1.985;0;NULL;218;511.784
15.436;3.269;0;NULL;206;550.781
15.584;2.412;0;NULL;191;514.691
NULL;1.83;0;NULL;NULL;506.989
15.524;1.662;0;NULL;172;499.475
15.888;2.107;0;NULL;115;496.384
NULL;3.318;0;NULL;NULL;521.936
NULL;2.636;0;NULL;NULL;534.076
NULL;1.979;0;NULL;NULL;511.17
NULL;2.139;0;NULL;NULL;513.242
NULL;2.159;0;NULL;NULL;510.228
NULL;2.899;1.209;NULL;NULL;524.63
NULL;2.467;0;NULL;NULL;512.248
NULL;2.07;0;NULL;NULL;511.493
NULL;3.169;0;NULL;NULL;549.866
NULL;2.385;0;NULL;NULL;514.419
NULL;1.738;0;NULL;NULL;506.778
NULL;1.692;0;NULL;NULL;499.42
NULL;2.334;0;NULL;NULL;496.345
NULL;3.129;0;NULL;NULL;521.619
NULL;2.504;0;NULL;NULL;533.614
NULL;2.041;0;NULL;NULL;510.968
NULL;2.216;0;NULL;NULL;512.997
NULL;2.211;0;NULL;NULL;509.964
NULL;3.024;0.523;NULL;NULL;524.264
NULL;2.438;0;NULL;NULL;512.022
NULL;2.187;0;NULL;NULL;511.207
NULL;3.088;0;NULL;NULL;548.966
NULL;2.367;0;NULL;NULL;514.15
NULL;1.601;0;NULL;NULL;506.57
NULL;1.723;0;NULL;NULL;499.365
NULL;2.328;0;NULL;NULL;496.307
NULL;2.894;0;NULL;NULL;521.303
NULL;2.541;0;NULL;NULL;533.159
NULL;2.087;0;NULL;NULL;510.769
NULL;2.168;1.187;NULL;NULL;512.755
NULL;2.21;0;NULL;NULL;509.704
NULL;3.004;0.349;NULL;NULL;523.909
NULL;2.469;0;NULL;NULL;511.799
NULL;2.189;0;NULL;NULL;510.929
NULL;2.998;0;NULL;NULL;548.079
NULL;2.432;0;NULL;NULL;513.886
NULL;1.491;0;NULL;NULL;506.367
NULL;1.751;0;NULL;NULL;499.311
NULL;2.115;0;NULL;NULL;496.27
NULL;2.665;0;NULL;NULL;520.991
NULL;2.718;0;NULL;NULL;532.712
NULL;2.124;0;NULL;NULL;510.572
NULL;2.039;0;NULL;NULL;512.518
NULL;2.167;0;NULL;NULL;509.448
NULL;3.109;0;NULL;NULL;523.558
NULL;2.402;0;NULL;NULL;511.579
NULL;2.154;0;NULL;NULL;510.655
NULL;2.911;0;NULL;NULL;547.206
NULL;2.464;0;NULL;NULL;513.627
NULL;1.469;0;NULL;NULL;506.166
NULL;1.791;0;NULL;NULL;499.258
NULL;1.85;0;NULL;NULL;496.233
NULL;2.579;0;NULL;NULL;520.681
NULL;2.773;0;NULL;NULL;532.275
NULL;2.111;0;NULL;NULL;510.379
NULL;2.031;0;NULL;NULL;512.283
NULL;2.144;0;NULL;NULL;509.196
NULL;3.15;0;NULL;NULL;523.214
NULL;2.297;0;NULL;NULL;511.362
NULL;2.131;0;NULL;NULL;510.385
NULL;2.836;0;NULL;NULL;546.348
NULL;2.432;0;NULL;NULL;513.37
NULL;1.539;0;NULL;NULL;505.97
NULL;1.755;0;NULL;NULL;499.207
NULL;1.562;0;NULL;NULL;496.195
NULL;3.066;0;NULL;NULL;536.168
NULL;4.116;0;NULL;NULL;555.479
15.455;2.608;0;NULL;173;521.049
NULL;2.93;0;NULL;NULL;523.685
NULL;2.621;0;NULL;NULL;520.106
NULL;4.264;0;NULL;NULL;540.76
15.597;2.693;0;NULL;169;521.922
NULL;2.918;0;NULL;NULL;516.608
NULL;4.224;0;NULL;NULL;580.86
NULL;2.417;0;NULL;NULL;530.407
15.813;2.484;0.389;NULL;211;517.681
NULL;2.312;0;NULL;NULL;505.381
NULL;2.098;0;NULL;NULL;498.116
15.467;4.573;0;3.291;313;531.392
15.593;4.037;0;3.420;137;552.381
NULL;2.565;0;NULL;NULL;517.86
15.509;2.688;0;3.406;221;520.36
NULL;2.784;0;4.511;170;517.012
NULL;3.937;0;3.951;323;538.638
NULL;2.519;0;NULL;NULL;518.825
15.593;2.357;0;3.734;183;515.285
15.439;4.154;0;4.839;214;574.217
15.518;2.787;0;4.975;211;525.055
NULL;2.638;0;NULL;NULL;514.139
15.514;1.851;0;4.463;198;503.479
15.043;1.894;0;4.707;133;497.545
NULL;4.197;0;NULL;NULL;531.013
NULL;3.962;0;NULL;NULL;551.937
NULL;2.479;0;NULL;NULL;517.536
NULL;2.663;0;NULL;NULL;520.021
NULL;2.725;0;NULL;NULL;516.696
NULL;4.097;0;NULL;NULL;538.058
NULL;2.574;0;NULL;NULL;518.506
NULL;2.234;0.852;NULL;NULL;515.146
NULL;4.051;0;NULL;NULL;573.372
NULL;2.77;0.467;NULL;NULL;524.514
NULL;2.583;0.39;NULL;NULL;513.777
NULL;1.837;0;NULL;NULL;503.274
NULL;1.903;0;NULL;NULL;497.487
NULL;3.949;0;NULL;NULL;530.698
NULL;3.835;0;NULL;NULL;551.417
NULL;2.509;0;NULL;NULL;517.216
NULL;2.659;0;NULL;NULL;519.688
NULL;2.617;0;NULL;NULL;516.385
NULL;4.015;0;NULL;NULL;537.487
NULL;2.526;0;NULL;NULL;518.193
NULL;2.593;0;NULL;NULL;515.007
NULL;4.031;0;NULL;NULL;572.513
NULL;2.712;0.2;NULL;NULL;523.984
NULL;2.558;0;NULL;NULL;513.421
NULL;1.877;0;NULL;NULL;503.071
NULL;1.898;1.548;NULL;NULL;497.43
NULL;3.926;0;NULL;NULL;530.364
NULL;3.759;0;NULL;NULL;550.806
NULL;2.508;0;NULL;NULL;516.9
NULL;2.602;0;NULL;NULL;519.36
NULL;2.379;0;NULL;NULL;516.079
NULL;4.127;0;NULL;NULL;536.913
NULL;2.435;0;NULL;NULL;517.887
NULL;2.752;0;NULL;NULL;514.871
NULL;4.023;0;NULL;NULL;571.634
NULL;3.39;1.51;NULL;NULL;523.462
NULL;2.534;0.029;NULL;NULL;513.071
NULL;1.877;0;NULL;NULL;502.87
NULL;1.937;0.774;NULL;NULL;497.373
NULL;3.791;0;NULL;NULL;530.009
NULL;3.713;0;NULL;NULL;550.092
NULL;2.482;0;NULL;NULL;516.589
NULL;2.626;0;NULL;NULL;519.037
NULL;2.212;0;NULL;NULL;515.78
NULL;3.854;0;NULL;NULL;536.343
NULL;2.439;0;NULL;NULL;517.587
NULL;2.649;0;NULL;NULL;514.737
NULL;4.01;0;NULL;NULL;570.737
NULL;3.732;0;NULL;NULL;522.955
NULL;2.552;0.032;NULL;NULL;512.727
NULL;1.891;0;NULL;NULL;502.67
NULL;2.187;0.774;NULL;NULL;497.316
NULL;3.634;0;NULL;NULL;529.632
NULL;3.648;0;NULL;NULL;549.225
NULL;2.477;0;NULL;NULL;516.283
NULL;2.644;0;NULL;NULL;518.718
NULL;2.277;0;NULL;NULL;515.485
NULL;3.788;0;NULL;NULL;535.744
NULL;2.633;0;NULL;NULL;517.29
NULL;2.923;0.852;NULL;NULL;514.606
NULL;4.004;0;NULL;NULL;569.826
NULL;3.171;0;NULL;NULL;522.469
NULL;2.394;0.454;NULL;NULL;512.388
NULL;1.914;0;NULL;NULL;502.475
NULL;2.308;0;NULL;NULL;497.259
NULL;3.477;0;NULL;NULL;529.233
NULL;3.565;0;NULL;NULL;548.318
NULL;2.474;0;NULL;NULL;515.982
NULL;2.594;0;NULL;NULL;518.405
NULL;2.365;0;NULL;NULL;515.193
NULL;3.648;0;NULL;NULL;535.127
NULL;4.012;0;NULL;NULL;517
NULL;3.158;0;NULL;NULL;514.477
NULL;3.97;0;NULL;NULL;568.903
NULL;2.925;0;NULL;NULL;521.987
NULL;2.274;0;NULL;NULL;512.054
NULL;1.945;0;NULL;NULL;502.281
NULL;2.243;0.044;NULL;NULL;497.206
NULL;3.303;0;NULL;NULL;528.817
NULL;3.453;1.161;NULL;NULL;547.411
15.564;2.476;0;NULL;157;515.688
NULL;2.604;0;NULL;NULL;518.097
NULL;2.437;0;NULL;NULL;514.906
NULL;3.448;0;NULL;NULL;534.497
15.645;3.395;0;NULL;136;516.728
NULL;2.774;2.364;NULL;NULL;514.352
NULL;3.959;0;NULL;NULL;567.962
NULL;2.775;0;NULL;NULL;521.507
15.626;2.22;0;NULL;134;511.724
NULL;1.996;0;NULL;NULL;502.089
NULL;2.114;0.04;NULL;NULL;497.154
15.389;3.211;0;NULL;184;528.393
15.785;3.468;1.161;NULL;142;546.513
NULL;2.479;0;NULL;NULL;515.398
15.618;2.682;0;NULL;173;517.796
NULL;2.482;0;NULL;;514.623
NULL;3.204;0;NULL;232;533.862
NULL;3.023;0;NULL;NULL;516.463
15.763;2.726;0;NULL;164;514.229
15.623;3.888;0;NULL;314;567.004
15.492;2.651;0;NULL;216;521.032
NULL;2.328;0;NULL;NULL;511.398
15.664;2.343;0;NULL;222;501.899
15.487;2.076;0.062;NULL;179;497.102
NULL;3.131;0;NULL;NULL;527.968
NULL;3.283;0;NULL;NULL;545.626
NULL;2.479;0;NULL;NULL;515.113
NULL;2.66;0;NULL;NULL;517.499
NULL;2.537;0;NULL;NULL;514.344
NULL;3.018;0;NULL;NULL;533.228
NULL;2.671;0;NULL;NULL;516.197
NULL;2.641;0;NULL;NULL;514.11
NULL;3.836;0;NULL;NULL;566.02
NULL;2.583;0;NULL;NULL;520.562
NULL;2.569;0;NULL;NULL;511.078
NULL;3.583;0;NULL;NULL;501.709
NULL;2.08;0.064;NULL;NULL;497.05
15.671;2.872;0;NULL;215;535.641
15.654;4.042;0;NULL;181;555.194
NULL;2.672;0;NULL;NULL;520.668
15.368;2.688;0;NULL;229;523.298
NULL;2.546;0;NULL;192;519.74
NULL;4.26;0;NULL;164;540.933
NULL;2.626;0;NULL;NULL;521.559
15.429;3.351;0;NULL;197;516.447
15.3;4.224;0;NULL;256;580.298
15.6;2.362;0;NULL;146;529.769
NULL;2.469;0.529;NULL;NULL;517.261
15.396;2.209;0;NULL;247;505.165
15.704;2.063;0.755;NULL;179;498.048
NULL;3.046;0;NULL;NULL;527.545
NULL;2.984;0;NULL;NULL;544.761
NULL;2.394;0;NULL;NULL;514.832
NULL;2.593;0;NULL;NULL;517.207
NULL;2.581;0;NULL;NULL;514.07
NULL;2.909;0;NULL;NULL;532.595
NULL;2.411;0;NULL;NULL;515.929
NULL;2.561;0;NULL;NULL;513.991
NULL;3.868;0;NULL;NULL;564.983
NULL;2.598;0;NULL;NULL;520.099
NULL;2.418;0;NULL;NULL;510.765
NULL;3.052;0;NULL;NULL;501.522
NULL;2.343;0.491;NULL;NULL;496.998
NULL;3.012;0;NULL;NULL;527.126
NULL;2.705;0;NULL;NULL;543.906
NULL;2.3;0;NULL;NULL;514.556
NULL;2.527;0;NULL;NULL;516.919
NULL;2.559;0;NULL;NULL;513.802
NULL;2.807;0;NULL;NULL;531.964
NULL;2.214;0;NULL;NULL;515.664
NULL;2.496;0;NULL;NULL;513.872
NULL;3.904;0;NULL;NULL;563.887
NULL;2.62;0;NULL;NULL;519.644
NULL;2.259;0;NULL;NULL;510.458
NULL;2.621;0;NULL;NULL;501.338
NULL;3.029;0;NULL;NULL;496.948
